order_id,order_date,customer_id,customer_name,city,product_name,category,quantity,unit_price,discount_percent,sales_channel,payment_method
ORD-2308,2025-05-14,CUST-247,Sophia Evans,Leeds,Denim Jeans,Clothing,1,49.99,0.0,Physical Store,Credit Card
ORD-2309,2025-04-30,CUST-246,Lucas Wilson,Leeds,Classic T-Shirt,Clothing,1,18.99,0.0,Online Store,Cash
ORD-2310,2025-11-10,CUST-247,Emma Smith,Edinburgh,Baseball Cap,Accessories,2,14.99,0.0,Online Store,Cash
ORD-2311,2025-10-15,CUST-100,Mason Thomas,London,Winter Jacket,Outerwear,2,89.99,10.0,Physical Store,Cash
ORD-2312,2025-06-15,CUST-159,Lucas Taylor,London,Denim Jeans,Clothing,5,49.99,10.0,Marketplace,Bank Transfer
ORD-2313,2025-08-10,CUST-231,Charlotte Roberts,Manchester,Hoodie,Clothing,2,39.99,0.0,Online Store,Cash
ORD-2314,2025-08-22,CUST-240,William Evans,Bristol,Winter Jacket,Outerwear,1,89.99,0.0,Physical Store,Debit Card
ORD-2315,2025-08-12,CUST-126,Olivia Thomas,Cardiff,Leather Belt,Accessories,5,24.99,15.0,Online Store,Cash
ORD-2316,2025-08-16,CUST-178,Emma Walker,Cardiff,Winter Jacket,Outerwear,1,89.99,0.0,Online Store,PayPal
ORD-2317,2025-01-16,CUST-229,Isabella Roberts,Glasgow,Leather Belt,Accessories,1,24.99,0.0,Physical Store,Cash
ORD-2318,2025-04-10,CUST-112,Amelia Wilson,London,Classic T-Shirt,Clothing,2,18.99,0.0,Online Store,Debit Card
ORD-2319,2025-04-16,CUST-162,Isabella Taylor,London,Canvas Tote Bag,Accessories,5,19.99,0.0,Online Store,Debit Card
ORD-2320,2025-12-08,CUST-239,Olivia Evans,Leeds,Running Socks,Footwear,1,9.99,0.0,Online Store,Bank Transfer
ORD-2321,2025-12-23,CUST-105,Ethan Evans,Bristol,Denim Jeans,Clothing,5,49.99,20.0,Marketplace,Debit Card
ORD-2322,2025-11-29,CUST-240,Sophia Evans,Glasgow,Baseball Cap,Accessories,3,14.99,10.0,Online Store,Credit Card
ORD-2323,2025-07-13,CUST-124,Amelia Davies,London,Denim Jeans,Clothing,1,49.99,0.0,Online Store,Debit Card
ORD-2324,2025-10-23,CUST-179,Amelia Wilson,Bristol,Sneakers,Footwear,1,64.99,15.0,Physical Store,Bank Transfer
ORD-2325,2025-03-21,CUST-115,Mia Johnson,Edinburgh,Sneakers,Footwear,1,64.99,0.0,Physical Store,Debit Card
ORD-2326,2025-03-17,CUST-221,Charlotte Brown,Edinburgh,Leather Belt,Accessories,1,24.99,20.0,Physical Store,PayPal
ORD-2327,2025-02-25,CUST-122,Emma Taylor,London,Rain Coat,Outerwear,1,74.99,15.0,Physical Store,PayPal
ORD-2328,2025-04-18,CUST-116,Charlotte Davies,Manchester,Winter Jacket,Outerwear,1,89.99,0.0,Physical Store,Bank Transfer
ORD-2329,2025-07-05,CUST-190,Ethan Roberts,Birmingham,Baseball Cap,Accessories,1,14.99,0.0,Online Store,Credit Card
ORD-2330,2025-06-10,CUST-202,Emma Smith,Manchester,Classic T-Shirt,Clothing,1,18.99,20.0,Physical Store,Credit Card
ORD-2331,2025-12-15,CUST-131,Ethan Smith,Glasgow,Winter Jacket,Outerwear,2,89.99,20.0,Online Store,Bank Transfer
ORD-2332,2025-03-09,CUST-133,Sophia Wilson,Manchester,Sneakers,Footwear,2,64.99,20.0,Physical Store,Credit Card
ORD-2333,2025-04-02,CUST-219,Emma Walker,Bristol,Hoodie,Clothing,4,39.99,0.0,Physical Store,Credit Card
ORD-2334,2025-12-04,CUST-233,Emma Brown,Manchester,Running Socks,Footwear,2,9.99,-10.0,Physical Store,Cash
ORD-2335,2025-11-13,CUST-168,William Johnson,Manchester,Baseball Cap,Accessories,2,14.99,0.0,Physical Store,PayPal
ORD-2336,2025-07-18,CUST-247,Lucas Wilson,Manchester,Denim Jeans,Clothing,4,49.99,20.0,Online Store,Bank Transfer
ORD-2337,2025-10-07,CUST-183,William Brown,Leeds,Canvas Tote Bag,Accessories,4,19.99,20.0,Physical Store,Debit Card
ORD-2338,2025-05-01,CUST-193,Charlotte Evans,London,Hoodie,Clothing,3,39.99,0.0,Online Store,Bank Transfer
ORD-2339,2025-11-02,CUST-156,James Thomas,Cardiff,Canvas Tote Bag,Accessories,2,19.99,0.0,Physical Store,Cash
ORD-2340,2025-06-08,CUST-172,Mason Brown,Liverpool,Denim Jeans,Clothing,2,49.99,15.0,Online Store,Cash
ORD-2341,2025-05-12,CUST-145,Mason Davies,Manchester,Leather Belt,Accessories,5,24.99,0.0,Online Store,PayPal
ORD-2342,2025-04-20,CUST-193,Noah Wilson,Glasgow,Sneakers,Footwear,3,64.99,15.0,Marketplace,Cash
ORD-2343,2025-03-28,CUST-249,Mason Roberts,Edinburgh,Sneakers,Footwear,4,64.99,0.0,Online Store,PayPal
ORD-2344,2025-04-17,CUST-168,Isabella Brown,London,Denim Jeans,Clothing,2,49.99,0.0,Online Store,Bank Transfer
ORD-2345,2025-03-08,CUST-189,James Smith,Glasgow,Sneakers,Footwear,3,64.99,10.0,Online Store,Bank Transfer
ORD-2346,2025-05-01,CUST-179,Liam Taylor,Bristol,Hoodie,Clothing,4,39.99,5.0,Online Store,Bank Transfer
ORD-2347,2025-04-19,CUST-225,Olivia Walker,Liverpool,Leather Belt,Accessories,5,24.99,5.0,Online Store,Debit Card
ORD-2348,2025-11-05,CUST-149,Mia Evans,Glasgow,Baseball Cap,Accessories,1,14.99,0.0,Online Store,Bank Transfer
ORD-2349,2025-10-30,CUST-246,Emma Johnson,Cardiff,Canvas Tote Bag,Accessories,2,19.99,10.0,Physical Store,Cash
ORD-2350,2025-06-11,CUST-126,William Taylor,Leeds,Canvas Tote Bag,Accessories,1,19.99,20.0,Physical Store,Debit Card
ORD-2351,2025-09-28,CUST-194,Mia Thomas,Liverpool,Denim Jeans,clothing,1,49.99,0.0,Online Store,Debit Card
ORD-2352,2025-07-27,CUST-139,Charlotte Smith,Leeds,Denim Jeans,Clothing,2,49.99,0.0,Physical Store,Cash
ORD-2353,2025-07-10,CUST-173,Emma Smith,London,Winter Jacket,Outerwear,1,89.99,15.0,Physical Store,Cash
ORD-2354,2025-11-24,CUST-240,William Johnson,Leeds,Classic T-Shirt,Clothing,1,18.99,5.0,Physical Store,Cash
ORD-2355,2025-06-12,CUST-166,William Roberts,Manchester,Canvas Tote Bag,Accessories,4,19.99,5.0,Physical Store,Debit Card
ORD-2356,2025-03-19,CUST-165,Mason Roberts,Leeds,Hoodie,Clothing,3,39.99,20.0,Online Store,PayPal
ORD-2357,2025-12-19,CUST-138,Mason Johnson,Liverpool,Baseball Cap,Accessories,5,14.99,5.0,Online Store,Bank Transfer
ORD-2358,2025-01-28,CUST-163,Sophia Davies,Leeds,Sneakers,Footwear,1,64.99,15.0,Physical Store,Debit Card
ORD-2359,2025-12-10,CUST-183,Emma Taylor,Glasgow,Running Socks,Footwear,2,9.99,0.0,Physical Store,Credit Card
ORD-2360,2025-03-19,CUST-126,Noah Taylor,Glasgow,Canvas Tote Bag,Accessories,5,19.99,20.0,Marketplace,Cash
ORD-2361,2025-02-21,CUST-171,Noah Davies,Cardiff,Baseball Cap,Accessories,1,14.99,20.0,Physical Store,PayPal
ORD-2362,2025-05-20,CUST-182,Liam Taylor,Liverpool,Classic T-Shirt,Clothing,1,18.99,0.0,Marketplace,Debit Card
ORD-2363,2025-08-02,CUST-124,Olivia Thomas,Manchester,Leather Belt,Accessories,4,24.99,0.0,Physical Store,Debit Card
ORD-2364,2025-01-15,CUST-221,Charlotte Brown,Glasgow,Winter Jacket,Outerwear,2,89.99,15.0,Physical Store,Credit Card
ORD-2365,2025-05-15,CUST-217,Isabella Smith,Glasgow,Hoodie,Clothing,5,39.99,20.0,Physical Store,PayPal
ORD-2366,2025-01-13,CUST-245,Lucas Roberts,Cardiff,Hoodie,Clothing,4,39.99,5.0,Physical Store,Cash
ORD-2367,2025-06-30,CUST-184,Noah Taylor,Birmingham,Denim Jeans,Clothing,5,49.99,5.0,Physical Store,Credit Card
ORD-2368,2025-02-20,CUST-205,Sophia Taylor,Cardiff,Hoodie,Clothing,1,39.99,0.0,Marketplace,PayPal
ORD-2369,2025-02-18,CUST-146,Noah Taylor,Glasgow,Running Socks,Footwear,4,9.99,10.0,Marketplace,Bank Transfer
ORD-2370,2025-12-06,CUST-128,Ethan Wilson,Manchester,Running Socks,Footwear,2,9.99,15.0,Physical Store,Credit Card
ORD-2371,2025-12-08,CUST-216,Ethan Thomas,Manchester,Hoodie,Clothing,2,39.99,10.0,Online Store,PayPal
ORD-2372,2025-06-29,CUST-136,Mia Taylor,Glasgow,Denim Jeans,Clothing,2,49.99,0.0,Marketplace,PayPal
ORD-2373,2025-09-10,CUST-245,Ethan Brown,Glasgow,Hoodie,Clothing,3,39.99,5.0,Online Store,PayPal
ORD-2374,2025-05-27,CUST-105,Ethan Taylor,Edinburgh,Running Socks,Footwear,2,9.99,0.0,Marketplace,Cash
ORD-2375,2025-11-18,CUST-184,Ethan Roberts,London,Rain Coat,Outerwear,2,74.99,0.0,Marketplace,Cash
ORD-2376,2025-09-04,CUST-155,Lucas Johnson,Liverpool,Rain Coat,Outerwear,1,74.99,5.0,Physical Store,PayPal
ORD-2377,2025-02-14,CUST-164,William Smith,Liverpool,Classic T-Shirt,Clothing,2,18.99,10.0,Physical Store,Cash
ORD-2378,2025-12-05,CUST-232,Isabella Walker,Edinburgh,Baseball Cap,Accessories,1,14.99,0.0,Marketplace,Credit Card
ORD-2379,2025-12-14,CUST-157,Noah Smith,Leeds,Leather Belt,Accessories,1,24.99,0.0,Marketplace,Cash
ORD-2380,2025-11-21,CUST-105,Lucas Thomas,Leeds,Winter Jacket,Outerwear,2,89.99,0.0,Marketplace,PayPal
ORD-2381,2025-02-22,CUST-198,Mia Davies,Leeds,Canvas Tote Bag,Accessories,1,19.99,10.0,Marketplace,Cash
ORD-2382,2025-10-13,CUST-165,Mason Thomas,Edinburgh,Canvas Tote Bag,Accessories,3,19.99,20.0,Marketplace,Cash
ORD-2383,2025-08-01,CUST-147,Olivia Roberts,London,Rain Coat,Outerwear,2,74.99,5.0,Physical Store,PayPal
ORD-2384,2025-01-23,CUST-176,Noah Smith,Liverpool,Sneakers,Footwear,1,64.99,5.0,Online Store,Debit Card
ORD-2385,2025-12-12,CUST-220,William Walker,Bristol,Canvas Tote Bag,Accessories,1,19.99,5.0,Marketplace,Cash
ORD-2386,2025-04-21,CUST-207,Olivia Brown,Edinburgh,Rain Coat,Outerwear,2,74.99,15.0,Physical Store,Cash
ORD-2387,2025-11-10,CUST-193,Charlotte Davies,Edinburgh,Leather Belt,Accessories,4,24.99,15.0,Physical Store,Credit Card
ORD-2388,2025-03-19,CUST-189,Olivia Thomas,Glasgow,Leather Belt,Accessories,5,24.99,0.0,Online Store,Credit Card
ORD-2389,2025-01-25,CUST-230,Emma Thomas,Cardiff,Leather Belt,Accessories,1,24.99,20.0,Online Store,Credit Card
ORD-2390,2025-04-30,CUST-246,Emma Evans,Leeds,Sneakers,Footwear,3,64.99,15.0,Online Store,Debit Card
ORD-2391,2025-01-28,CUST-199,Isabella Roberts,Liverpool,Classic T-Shirt,Clothing,3,18.99,15.0,Online Store,Bank Transfer
ORD-2392,2025-10-26,CUST-146,Mia Brown,Birmingham,Classic T-Shirt,Clothing,3,18.99,0.0,Physical Store,Bank Transfer
ORD-2393,2025-05-25,CUST-134,Mia Johnson,Liverpool,Leather Belt,Accessories,1,24.99,0.0,Marketplace,Bank Transfer
ORD-2394,2025-08-01,CUST-104,Noah Wilson,Leeds,Hoodie,Clothing,5,39.99,15.0,Online Store,Credit Card
ORD-2395,2025-03-15,CUST-150,Emma Johnson,Edinburgh,Baseball Cap,Accessories,5,14.99,5.0,Physical Store,Debit Card
ORD-2396,2025-08-29,CUST-174,Sophia Brown,Manchester,Canvas Tote Bag,Accessories,2,19.99,0.0,Physical Store,PayPal
ORD-2397,2025-01-20,CUST-208,Lucas Evans,London,Denim Jeans,Clothing,5,49.99,20.0,Physical Store,Cash
ORD-2398,2025-01-23,CUST-190,Mia Walker,Liverpool,Leather Belt,Accessories,2,24.99,0.0,Physical Store,PayPal
ORD-2399,2025-09-11,CUST-137,Noah Roberts,Bristol,Leather Belt,Accessories,1,24.99,15.0,Online Store,Credit Card
ORD-2400,2025-09-24,CUST-241,Emma Roberts,Glasgow,Leather Belt,Accessories,2,24.99,5.0,Physical Store,Credit Card
ORD-2401,2025-02-28,CUST-195,Isabella Davies,Liverpool,Leather Belt,Accessories,4,24.99,10.0,Marketplace,PayPal
ORD-2402,2025-01-25,CUST-185,Sophia Roberts,Manchester,Running Socks,Footwear,1,9.99,0.0,Online Store,PayPal
ORD-2403,2025-11-29,CUST-153,Charlotte Walker,Liverpool,Running Socks,Footwear,1,9.99,0.0,Physical Store,Debit Card
ORD-2404,2025-06-16,CUST-153,Lucas Thomas,Birmingham,Baseball Cap,Accessories,3,14.99,10.0,Physical Store,Debit Card
ORD-2405,2025-06-24,CUST-145,Charlotte Johnson,Glasgow,Running Socks,Footwear,1,9.99,0.0,Online Store,PayPal
ORD-2406,2025-06-05,CUST-118,James Davies,Bristol,Canvas Tote Bag,Accessories,1,19.99,0.0,Online Store,Debit Card
ORD-2407,2025-04-04,CUST-212,William Wilson,Glasgow,Hoodie,Clothing,4,39.99,10.0,Physical Store,Credit Card
ORD-2408,2025-02-20,CUST-212,Olivia Walker,Bristol,Rain Coat,Outerwear,2,74.99,0.0,Online Store,PayPal
ORD-2409,2025-10-06,CUST-158,Ethan Davies,London,Rain Coat,Outerwear,5,74.99,0.0,Physical Store,Debit Card
ORD-2410,2025-08-04,CUST-154,Mia Roberts,Cardiff,Winter Jacket,Outerwear,4,89.99,20.0,Online Store,Debit Card
ORD-2411,2025-12-01,CUST-164,Ethan Roberts,Cardiff,Rain Coat,Outerwear,1,74.99,20.0,Online Store,Cash
ORD-2412,2025-05-14,CUST-126,Isabella Thomas,Liverpool,Canvas Tote Bag,Accessories,2,19.99,10.0,Physical Store,Bank Transfer
ORD-2413,2025-01-30,CUST-137,Charlotte Wilson,Cardiff,Denim Jeans,Clothing,1,49.99,0.0,Online Store,Credit Card
ORD-2414,2025-05-25,CUST-245,Mia Wilson,Edinburgh,Leather Belt,Accessories,2,24.99,15.0,Online Store,Cash
ORD-2415,2025-07-20,CUST-228,Emma Smith,Birmingham,Canvas Tote Bag,Accessories,2,19.99,0.0,Online Store,Bank Transfer
ORD-2416,2025-11-14,CUST-186,Liam Evans,Leeds,Running Socks,Footwear,1,9.99,15.0,Physical Store,PayPal
ORD-2417,2025-08-15,CUST-194,Olivia Taylor,Liverpool,Denim Jeans,Clothing,1,49.99,5.0,Online Store,Debit Card
ORD-2418,2025-09-29,CUST-131,Ethan Davies,Manchester,Winter Jacket,Outerwear,2,89.99,0.0,Physical Store,PayPal
ORD-2419,2025-10-29,CUST-142,Noah Thomas,Glasgow,Canvas Tote Bag,Accessories,1,19.99,5.0,Online Store,Cash
ORD-2420,2025-01-08,CUST-229,James Evans,London,Canvas Tote Bag,Accessories,2,19.99,20.0,Online Store,Bank Transfer
ORD-2421,2025-12-21,CUST-223,Noah Davies,Leeds,Rain Coat,Outerwear,2,74.99,0.0,Online Store,Cash
ORD-2422,2025-07-20,CUST-233,Isabella Roberts,Liverpool,Hoodie,Clothing,2,39.99,0.0,Online Store,Cash
ORD-2423,2025-07-12,CUST-176,Emma Thomas,Manchester,Leather Belt,Accessories,1,24.99,0.0,Physical Store,Credit Card
ORD-2424,2025-12-13,CUST-236,William Brown,Cardiff,Canvas Tote Bag,Accessories,4,19.99,15.0,Online Store,Cash
ORD-2425,2025-11-16,CUST-117,Emma Taylor,Edinburgh,Leather Belt,Accessories,1,24.99,5.0,Online Store,Credit Card
ORD-2426,2025-09-30,CUST-185,William Walker,Liverpool,Sneakers,Footwear,5,64.99,5.0,Physical Store,Cash
ORD-2427,2025-09-15,CUST-227,Noah Wilson,Bristol,Denim Jeans,Clothing,5,49.99,15.0,Marketplace,Debit Card
ORD-2428,2025-02-16,CUST-142,Lucas Taylor,London,Canvas Tote Bag,Accessories,1,19.99,20.0,Physical Store,Debit Card
ORD-2429,2025-12-04,CUST-121,Mia Davies,Edinburgh,Sneakers,Footwear,1,64.99,0.0,Online Store,Debit Card
ORD-2430,2025-06-16,CUST-222,Mason Johnson,Edinburgh,Denim Jeans,Clothing,1,49.99,10.0,Online Store,Bank Transfer
ORD-2431,2025-01-26,CUST-224,Isabella Thomas,London,Leather Belt,Accessories,2,24.99,5.0,Marketplace,Credit Card
ORD-2432,2025-01-09,CUST-185,Sophia Davies,Leeds,Winter Jacket,Outerwear,4,89.99,0.0,Online Store,Debit Card
ORD-2433,2025-02-12,CUST-106,Emma Evans,Birmingham,Sneakers,Footwear,2,64.99,0.0,Online Store,Cash
ORD-2434,2025-02-28,CUST-240,Amelia Roberts,Leeds,Running Socks,Footwear,5,9.99,20.0,Physical Store,Debit Card
ORD-2435,2025-04-23,CUST-245,Olivia Thomas,Glasgow,Classic T-Shirt,Clothing,5,18.99,15.0,Physical Store,Cash
ORD-2436,2025-09-02,CUST-155,Mason Evans,Leeds,Rain Coat,Outerwear,1,74.99,0.0,Online Store,Debit Card
ORD-2437,2025-09-14,CUST-116,Olivia Brown,Leeds,Leather Belt,Accessories,1,24.99,5.0,Physical Store,Bank Transfer
ORD-2438,2025-12-13,CUST-213,Olivia Brown,Manchester,Hoodie,Clothing,4,39.99,15.0,Marketplace,Debit Card
ORD-2439,2025-07-12,CUST-205,Olivia Walker,Bristol,Leather Belt,Accessories,2,24.99,20.0,Marketplace,PayPal
ORD-2440,2025-07-12,CUST-226,Mia Thomas,London,Sneakers,Footwear,1,64.99,10.0,Online Store,Debit Card
ORD-2441,2025-12-11,CUST-112,William Johnson,Glasgow,Baseball Cap,Accessories,1,14.99,5.0,Online Store,PayPal
ORD-2442,2025-12-19,CUST-205,Charlotte Taylor,Glasgow,Classic T-Shirt,Clothing,2,18.99,10.0,Physical Store,PayPal
ORD-2443,2025-05-29,CUST-141,William Roberts,Bristol,Canvas Tote Bag,Accessories,2,19.99,5.0,Online Store,Debit Card
ORD-2444,2025-02-22,CUST-184,Noah Brown,London,Classic T-Shirt,Clothing,3,18.99,0.0,Physical Store,Bank Transfer
ORD-2445,2025-03-22,CUST-136,James Brown,Edinburgh,Baseball Cap,Accessories,1,14.99,10.0,Marketplace,Credit Card
ORD-2446,2025-10-14,CUST-198,Noah Wilson,Liverpool,Winter Jacket,Outerwear,5,89.99,15.0,Online Store,Bank Transfer
ORD-2447,2025-03-05,CUST-230,Isabella Johnson,Edinburgh,Leather Belt,Accessories,2,24.99,5.0,Online Store,Debit Card
ORD-2448,2025-03-25,CUST-158,Charlotte Roberts,Cardiff,Canvas Tote Bag,Accessories,1,19.99,0.0,Marketplace,Bank Transfer
ORD-2449,2025-09-02,CUST-205,Sophia Smith,London,Winter Jacket,Outerwear,2,89.99,10.0,Online Store,Cash
ORD-2450,2025-03-11,CUST-110,Isabella Wilson,Leeds,Baseball Cap,Accessories,1,14.99,15.0,Online Store,Cash
ORD-2451,2025-11-04,CUST-232,Liam Johnson,Edinburgh,Hoodie,Clothing,2,39.99,15.0,Physical Store,Bank Transfer
ORD-2452,2025-07-11,CUST-119,Liam Wilson,Manchester,Canvas Tote Bag,Accessories,4,19.99,0.0,Physical Store,PayPal
ORD-2453,2025-12-24,CUST-124,Lucas Walker,Bristol,Leather Belt,Accessories,2,24.99,0.0,Physical Store,Bank Transfer
ORD-2454,2025-01-03,CUST-136,Liam Wilson,Cardiff,Winter Jacket,Outerwear,3,89.99,10.0,Online Store,Debit Card
ORD-2455,2025-11-24,CUST-203,Noah Taylor,London,Running Socks,Footwear,3,9.99,15.0,Online Store,Debit Card
ORD-2456,2025-03-21,CUST-106,Amelia Taylor,Leeds,Hoodie,Clothing,2,39.99,15.0,Marketplace,Credit Card
ORD-2457,2025-08-20,CUST-104,Charlotte Wilson,Cardiff,Denim Jeans,Clothing,2,49.99,0.0,Online Store,Cash
ORD-2458,2025-01-17,CUST-116,Olivia Thomas,Edinburgh,Hoodie,Clothing,5,39.99,15.0,Physical Store,Credit Card
ORD-2459,2025-07-27,CUST-234,Isabella Johnson,Manchester,Sneakers,Footwear,5,64.99,0.0,Marketplace,Bank Transfer
ORD-2460,2025-05-12,CUST-117,Mia Brown,Birmingham,Hoodie,Clothing,1,39.99,10.0,Physical Store,Cash
ORD-2461,2025-04-30,CUST-167,Liam Brown,London,Sneakers,Footwear,1,64.99,5.0,Online Store,Credit Card
ORD-2462,2025-08-24,CUST-132,Amelia Thomas,Edinburgh,Denim Jeans,Clothing,3,49.99,0.0,Physical Store,Credit Card
ORD-2463,2025-03-20,CUST-141,Liam Thomas,Leeds,Hoodie,Clothing,4,39.99,0.0,Online Store,Cash
ORD-2464,2025-12-26,CUST-216,Lucas Evans,Cardiff,Canvas Tote Bag,Accessories,2,19.99,10.0,Physical Store,PayPal
ORD-2465,2025-04-25,CUST-181,Charlotte Johnson,Leeds,Sneakers,Footwear,1,64.99,20.0,Physical Store,Cash
ORD-2466,2025-06-26,CUST-213,Olivia Taylor,Birmingham,Denim Jeans,Clothing,3,49.99,15.0,Marketplace,Debit Card
ORD-2467,2025-02-24,CUST-107,Emma Taylor,Glasgow,Canvas Tote Bag,Accessories,1,19.99,0.0,Online Store,Bank Transfer
ORD-2468,2025-02-05,CUST-144,Amelia Walker,Cardiff,Running Socks,Footwear,1,9.99,10.0,Online Store,PayPal
ORD-2469,2025-07-14,CUST-110,James Johnson,Manchester,Running Socks,Footwear,1,9.99,0.0,Physical Store,Credit Card
ORD-2470,2025-12-14,CUST-228,Lucas Brown,Cardiff,Winter Jacket,Outerwear,2,89.99,5.0,Online Store,Credit Card
ORD-2471,2025-10-03,CUST-226,Ethan Brown,Manchester,Leather Belt,Accessories,1,24.99,0.0,Online Store,Cash
ORD-2472,2025-04-06,CUST-221,James Davies,Glasgow,Rain Coat,Outerwear,3,74.99,20.0,Marketplace,PayPal
ORD-2473,2025-11-22,CUST-236,Charlotte Walker,Cardiff,Leather Belt,Accessories,2,24.99,5.0,Marketplace,Bank Transfer
ORD-2474,2025-09-17,CUST-130,Sophia Thomas,Edinburgh,Rain Coat,Outerwear,3,74.99,20.0,Physical Store,Bank Transfer
ORD-2475,2025-04-15,CUST-106,Emma Roberts,Glasgow,Hoodie,Clothing,1,39.99,0.0,Marketplace,Bank Transfer
ORD-2476,2025-11-09,CUST-191,Mason Brown,London,Hoodie,Clothing,4,39.99,15.0,Online Store,PayPal
ORD-2477,2025-05-26,CUST-206,Liam Brown,Bristol,Rain Coat,Outerwear,1,74.99,20.0,Physical Store,Credit Card
ORD-2478,2025-09-04,CUST-128,Isabella Wilson,Leeds,Winter Jacket,Outerwear,4,89.99,20.0,Online Store,Cash
ORD-2479,2025-02-22,CUST-229,Liam Wilson,Bristol,Leather Belt,Accessories,1,24.99,5.0,Physical Store,Debit Card
ORD-2480,2025-10-22,CUST-208,Liam Smith,Liverpool,Classic T-Shirt,Clothing,3,18.99,20.0,Physical Store,Cash
ORD-2481,2025-02-21,CUST-162,Amelia Walker,Glasgow,Leather Belt,Accessories,2,24.99,0.0,Marketplace,Debit Card
ORD-2482,2025-12-01,CUST-107,James Davies,London,Winter Jacket,Outerwear,2,89.99,10.0,Physical Store,Bank Transfer
ORD-2483,2025-06-13,CUST-104,Isabella Walker,Manchester,Classic T-Shirt,Clothing,2,18.99,0.0,Online Store,Debit Card
ORD-2484,2025-06-02,CUST-152,Noah Johnson,Cardiff,Canvas Tote Bag,Accessories,2,19.99,15.0,Physical Store,Credit Card
ORD-2485,2025-08-06,CUST-113,Emma Brown,Bristol,Classic T-Shirt,Clothing,5,18.99,10.0,Physical Store,PayPal
ORD-2486,2025-07-26,CUST-108,Ethan Brown,Leeds,Winter Jacket,Outerwear,4,89.99,15.0,Physical Store,Bank Transfer
ORD-2487,2025-04-14,CUST-234,Liam Evans,Edinburgh,Sneakers,Footwear,1,64.99,0.0,Online Store,PayPal
ORD-2488,2025-03-10,CUST-162,Charlotte Thomas,Bristol,HOODIE,Clothing,5,39.99,5.0,Physical Store,Cash
ORD-2489,2025-07-26,CUST-166,Lucas Davies,Birmingham,Sneakers,Footwear,3,64.99,20.0,Physical Store,Credit Card
ORD-2490,2025-05-20,CUST-143,Isabella Smith,Glasgow,Classic T-Shirt,Clothing,5,18.99,0.0,Marketplace,Bank Transfer
ORD-2491,2025-01-21,CUST-159,Noah Brown,Birmingham,Baseball Cap,Accessories,5,14.99,5.0,Physical Store,Bank Transfer
ORD-2492,2025-03-19,CUST-233,Mia Walker,London,Canvas Tote Bag,Accessories,1,19.99,0.0,Online Store,PayPal
ORD-2493,2025-07-10,CUST-247,Amelia Davies,Cardiff,Hoodie,Clothing,1,39.99,15.0,Physical Store,Credit Card
ORD-2494,2025-11-22,CUST-212,William Walker,,Sneakers,Footwear,5,64.99,0.0,Online Store,Debit Card
ORD-2495,2025-10-14,CUST-234,Liam Davies,Edinburgh,Denim Jeans,Clothing,1,49.99,5.0,Physical Store,Cash
ORD-2496,2025-10-28,CUST-186,Noah Johnson,Birmingham,Denim Jeans,Clothing,1,49.99,20.0,Online Store,Debit Card
ORD-2497,2025-12-10,CUST-175,Isabella Smith,Bristol,Baseball Cap,Accessories,1,14.99,20.0,Physical Store,PayPal
ORD-2498,2025-09-03,CUST-189,Lucas Brown,Glasgow,Canvas Tote Bag,Accessories,5,19.99,10.0,Physical Store,PayPal
ORD-2499,2025-04-18,CUST-147,Lucas Walker,Bristol,Rain Coat,Outerwear,3,74.99,20.0,Online Store,Debit Card
ORD-2500,2025-06-27,CUST-123,Noah Wilson,Manchester,Canvas Tote Bag,Accessories,4,19.99,5.0,Physical Store,Bank Transfer
ORD-2501,2025-03-10,CUST-130,Amelia Johnson,Liverpool,Baseball Cap,Accessories,3,14.99,0.0,Online Store,Debit Card
ORD-2502,2025-06-11,CUST-208,Emma Johnson,London,Canvas Tote Bag,Accessories,2,19.99,5.0,Physical Store,Bank Transfer
ORD-2503,2025-07-08,CUST-149,Liam Smith,Leeds,Denim Jeans,Clothing,5,49.99,15.0,Marketplace,Credit Card
ORD-2504,2025-04-21,CUST-109,Ethan Evans,London,Sneakers,Footwear,1,64.99,15.0,Online Store,Bank Transfer
ORD-2505,2025-03-23,CUST-227,Noah Davies,Birmingham,Hoodie,Clothing,1,39.99,20.0,Physical Store,Bank Transfer
ORD-2506,2025-02-12,CUST-216,Mia Davies,Cardiff,Winter Jacket,Outerwear,2,89.99,0.0,Physical Store,Debit Card
ORD-2507,2025-11-23,CUST-226,Sophia Evans,Cardiff,Winter Jacket,Outerwear,2,89.99,0.0,Physical Store,PayPal
ORD-2508,2025-01-08,CUST-212,Charlotte Brown,Birmingham,Winter Jacket,Outerwear,5,89.99,10.0,Online Store,Cash
ORD-2509,2025-01-30,CUST-138,Ethan Wilson,Leeds,Running Socks,Footwear,2,9.99,0.0,Physical Store,PayPal
ORD-2510,2025-01-07,CUST-209,Mia Brown,Manchester,Running Socks,Footwear,1,9.99,20.0,Physical Store,Cash
ORD-2511,2025-12-04,CUST-149,Isabella Evans,Bristol,Canvas Tote Bag,Accessories,2,19.99,0.0,Online Store,Bank Transfer
ORD-2512,2025-05-31,CUST-163,Mason Johnson,Edinburgh,Baseball Cap,Accessories,1,14.99,10.0,Online Store,Debit Card
ORD-2513,2025-12-26,CUST-241,Emma Taylor,Bristol,Canvas Tote Bag,Accessories,1,19.99,0.0,Physical Store,Debit Card
